Card ID,Data_Collector,Field ID,Date Placed,Date Collected,Tillage,Planting,Fertilizer,Insecticide,Herbicide,Comments,Manure,Manure Type,Application date,Application rate,Cover crop termination date,Cover crop termination method,Tillage date for main field,Tillage dates for the no-cover,Tillage practice,Planting date,Crop Type,Seed Variety,Seed Treatment,Risk Assessment,Overwintering,Pruning,Harvest,Snow/Frost,Time From Corn Harvest,Time From Manure Application
2788,Erik Smith,SMI_DOU,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2789,Erik Smith,SMI_DOU,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2790,Erik Smith,SMI_HOF,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2791,Erik Smith,SMI_HOF,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2792,Erik Smith,SMI_COB,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2793,Erik Smith,SMI_COB,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2794,Erik Smith,SMI_HOL,5/23/2023,5/30/2023,Yes,Yes,Yes,No,No,,No,NA,NA,NA,NA,NA,5/23/2023,NA,Disc,5/24/2023,,,Fungicides and Neonic,Y,N,,,,,
2795,Erik Smith,SMI_HOL,5/23/2023,5/30/2023,Yes,Yes,Yes,No,No,,No,NA,NA,NA,NA,NA,5/23/2023,NA,Disc,5/24/2023,,,Fungicides and Neonic,Y,N,,,,,
2796,Erik Smith,SMI_LAT,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2797,Erik Smith,SMI_LAT,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2798,Erik Smith,SMI_JOH_1,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2799,Erik Smith,SMI_JOH_1,5/22/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2800,Erik Smith,SMI_JOH_2,5/22/2023,5/31/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,,,,Fungicides and Neonic,Y,N,,,,,
2801,Erik Smith,SMI_JOH_2,5/22/2023,5/31/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,,,,Fungicides and Neonic,Y,N,,,,,
2802,Mike Stanyard,STA_SWE,5/26/2023,6/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2803,Mike Stanyard,STA_SWE,5/26/2023,6/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2804,Mike Stanyard,STA_COL,5/30/2023,6/6/2023,No,No,No,No,Yes,"Roundup, dicamba, atrazine and dual sprayed",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2805,Mike Stanyard,STA_COL,5/30/2023,6/6/2023,No,No,No,No,Yes,"Roundup, dicamba, atrazine and dual sprayed",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2806,Mike Stanyard,STA_HEM_1,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2807,Mike Stanyard,STA_HEM_1,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2808,Mike Stanyard,STA_HEM_2,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2809,Mike Stanyard,STA_HEM_2,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2810,Mike Stanyard,STA_WIL,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2811,Mike Stanyard,STA_WIL,5/31/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2812,Ken Wise,WIS_HIG,5/30/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2813,Ken Wise,WIS_HIG,5/30/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2814,Ken Wise,WIS_HIG,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2815,Ken Wise,WIS_HIG,5/23/2023,5/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2816,Ken Wise,WIS_COO_1,5/17/2023,5/24/2023,,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2817,Ken Wise,WIS_COO_1,5/17/2023,5/24/2023,,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2818,Ken Wise,WIS_COO_1,5/24/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2819,Ken Wise,WIS_COO_1,5/24/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2820,Ken Wise,WIS_COO_2,5/17/2023,5/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2821,Ken Wise,WIS_COO_2,5/17/2023,5/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2822,Ken Wise,WIS_COO_2,5/24/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2823,Ken Wise,WIS_COO_2,5/24/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2824,Ken Wise,WIS_MEG_1,5/19/2023,5/27/2023,Yes,No,No,No,No,Cultivation,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2825,Ken Wise,WIS_MEG_1,5/19/2023,5/27/2023,Yes,No,No,No,No,Cultivation,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2826,Ken Wise,WIS_MEG_1,5/27/2023,6/2/2023,Yes,No,No,No,No,Cultivation,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2827,Ken Wise,WIS_MEG_1,5/27/2023,6/2/2023,Yes,No,No,No,No,Cultivation,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2828,Ken Wise,WIS_KEN,5/19/2023,5/26/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2829,Ken Wise,WIS_KEN,5/19/2023,5/26/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2830,Ken Wise,WIS_KEN,5/26/2023,6/2/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2831,Ken Wise,WIS_KEN,5/26/2023,6/2/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2832,Mike Stanyard,STA_SWE,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2833,Mike Stanyard,STA_SWE,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2834,Jodi Letham,LET_NOB,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2835,Jodi Letham,LET_NOB,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2836,Jodi Letham,LET_TAB,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2837,Jodi Letham,LET_TAB,6/1/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2838,Shea Crowther,DIP_CUR,5/30/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2839,Shea Crowther,DIP_CUR,5/30/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2840,Shea Crowther,POV_DUN,5/30/2023,6/6/2023,No,No,No,No,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2841,Shea Crowther,POV_DUN,5/30/2023,6/6/2023,No,No,No,No,Yes,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2842,Shea Crowther,DIP_PAT,5/30/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2843,Shea Crowther,DIP_PAT,5/30/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2844,Katelyn Miller,KAT_JEF_1,5/31/2023,6/5/2023,No,Yes,Yes,No,No,266 17-18-18 w/ sulfur at planting in furrow,No,NA,NA,NA,NA,NA,NA,NA,NA,5/31/2023,Silage Corn,,No,Y,N,,,,,
2845,Katelyn Miller,KAT_JEF_1,5/31/2023,6/5/2023,No,Yes,Yes,No,No,266 17-18-18 w/ sulfur at planting in furrow,No,NA,NA,NA,NA,NA,NA,NA,NA,5/31/2023,Silage Corn,,No,Y,N,,,,,
2846,Katelyn Miller,KAT_JEF_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2847,Katelyn Miller,KAT_JEF_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2848,Katelyn Miller,KAT_HAB_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2849,Katelyn Miller,KAT_HAB_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2850,Katelyn Miller,KAT_HAB_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2851,Katelyn Miller,KAT_HAB_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2852,Katelyn Miller,KAT_TEE_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2853,Katelyn Miller,KAT_TEE_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2854,Katelyn Miller,KAT_TEE_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2855,Katelyn Miller,KAT_TEE_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2856,Katelyn Miller,KAT_SAU_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2857,Katelyn Miller,KAT_SAU_1,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2858,Katelyn Miller,KAT_SAU_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,6/4/2023,Mowing,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2859,Katelyn Miller,KAT_SAU_2,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,6/4/2023,Mowing,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2860,Katelyn Miller,KAT_BAR,5/31/2023,6/5/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,5/22/2023,Grain Corn,,No,Y,N,,,,,
2861,Katelyn Miller,KAT_BAR,5/31/2023,6/5/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,5/22/2023,Grain Corn,,No,Y,N,,,,,
2862,Katelyn Miller,KAT_TEE_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2863,Katelyn Miller,KAT_TEE_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2864,Katelyn Miller,KAT_TEE_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2865,Katelyn Miller,KAT_TEE_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2866,Katelyn Miller,KAT_BAR,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2867,Katelyn Miller,KAT_BAR,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2868,Katelyn Miller,KAT_JEF_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2869,Katelyn Miller,KAT_JEF_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2870,Katelyn Miller,KAT_JEF_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2871,Katelyn Miller,KAT_JEF_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2872,Katelyn Miller,KAT_SAU_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2873,Katelyn Miller,KAT_SAU_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2874,Katelyn Miller,KAT_SAU_2,6/5/2023,6/12/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,6/8/2023,SIlage Corn,,No,Y,N,,,,,
2875,Katelyn Miller,KAT_SAU_2,6/5/2023,6/12/2023,No,Yes,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,6/8/2023,SIlage Corn,,No,Y,N,,,,,
2876,Katelyn Miller,KAT_HAB_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2877,Katelyn Miller,KAT_HAB_1,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2878,Katelyn Miller,KAT_HAB_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2879,Katelyn Miller,KAT_HAB_2,6/5/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2880,Marion Zuefle,ZUE_REE,5/23/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2881,Marion Zuefle,ZUE_REE,5/23/2023,6/6/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2882,Mike Stanyard,LET_TAB,6/6/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2883,Mike Stanyard,LET_TAB,6/6/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2884,Mike Stanyard,LET_NOB,6/6/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2885,Mike Stanyard,LET_NOB,6/6/2023,6/12/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2886,Aaron Gabriel,GAB_STE,5/26/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2887,Aaron Gabriel,GAB_STE,5/26/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2888,Aaron Gabriel,GAB_ALL,5/26/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2889,Aaron Gabriel,GAB_ALL,5/26/2023,5/31/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2890,Aaron Gabriel,GAB_STE,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Titan 250,Y,N,,,,,
2891,Aaron Gabriel,GAB_STE,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Titan 250,Y,N,,,,,
2892,Aaron Gabriel,GAB_ALL,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2893,Aaron Gabriel,GAB_ALL,5/31/2023,6/5/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2894,Aaron Gabriel,GAB_STE,6/5/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2895,Aaron Gabriel,GAB_STE,6/5/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2896,Aaron Gabriel,GAB_ALL,6/5/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2897,Aaron Gabriel,GAB_ALL,6/5/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2898,Mike Stanyard,STA_WIL_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2899,Mike Stanyard,STA_WIL_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2900,Mike Stanyard,STA_COL_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2901,Mike Stanyard,STA_COL_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2902,Mike Stanyard,STA_HEM_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2903,Mike Stanyard,STA_HEM_1,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2904,Mike Stanyard,STA_HEM_2,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2905,Mike Stanyard,STA_HEM_2,6/6/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2906,Janice Degni,DEG_DIE_HILL,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2907,Janice Degni,DEG_DIE_HILL,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2908,Janice Degni,DEG_YOU_OSHEA,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2909,Janice Degni,DEG_YOU_OSHEA,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2910,Janice Degni,DEG_YOU_BOCES,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2911,Janice Degni,DEG_YOU_BOCES,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2912,Janice Degni,DEG_DIE_SWC,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2913,Janice Degni,DEG_DIE_SWC,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2914,Janice Degni,DEG_FOU_WOOD,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2915,Janice Degni,DEG_FOU_WOOD,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2916,Janice Degni,DEG_PER_STRIP,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2917,Janice Degni,DEG_PER_STRIP,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2918,Janice Degni,DEG_YOU_JONES,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2919,Janice Degni,DEG_YOU_JONES,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2920,Janice Degni, DEG_VIL,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2921,Janice Degni,DEG_VIL,6/1/2023,6/13/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2922,Mike Stanyard,STA_WIL_1,6/13/2023,6/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2923,Mike Stanyard,STA_WIL_1,6/13/2023,6/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2924,Mike Stanyard,STA_COL_1,6/13/2023,6/20/2023,No,No,No,No,No,Emergence terrible in the cover crop piece due to hairpinning of the seed. Seed is sitting on top,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2925,Mike Stanyard,STA_COL_1,6/13/2023,6/20/2023,No,No,No,No,No,Emergence terrible in the cover crop piece due to hairpinning of the seed. Seed is sitting on top,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2926,Mike Stanyard,STA_HEM_1,6/13/2023,6/20/2023,No,No,No,No,Yes,"Atrazine 1.5 pints/ac, glyphosate 1 quart/ac, Resolve Q 1.25 oz/ac sprayed 06/19/2023",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2927,Mike Stanyard,STA_HEM_1,6/13/2023,6/20/2023,No,No,No,No,Yes,"Atrazine 1.5 pints/ac, glyphosate 1 quart/ac, Resolve Q 1.25 oz/ac sprayed 06/19/2023",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2928,Mike Stanyard,STA_HEM_2,6/13/2023,6/20/2023,No,No,No,No,Yes,"Atrazine 1.5 pints/ac, glyphosate 1 quart/ac, Resolve Q 1.25 oz/ac sprayed 06/19/2023",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2929,Mike Stanyard,STA_HEM_2,6/13/2023,6/20/2023,No,No,No,No,Yes,"Atrazine 1.5 pints/ac, glyphosate 1 quart/ac, Resolve Q 1.25 oz/ac sprayed 06/19/2023",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
